Geography,Geographic Area Name,County,State,Population,Median Income,Median Income Rank,Mean Income,Mean Income Rank,Weighted Education Score,Weighted Education Rank
0500000US30043,"Jefferson County, Montana",Jefferson County,Montana,9807,73875,625,101042,433,2.993066177,426
0500000US30045,"Judith Basin County, Montana",Judith Basin County,Montana,1545,58750,1784,83987,1210,2.906796117,646
0500000US30047,"Lake County, Montana",Lake County,Montana,24381,58009,1867,78186,1689,2.95110947,516
0500000US30049,"Lewis and Clark County, Montana",Lewis and Clark County,Montana,56250,71967,705,95857,589,3.186666667,157
0500000US30051,"Liberty County, Montana",Liberty County,Montana,1467,48047,2658,85599,1093,2.594410361,2042
0500000US30053,"Lincoln County, Montana",Lincoln County,Montana,16520,44593,2860,64279,2720,2.665738499,1659
0500000US30055,"McCone County, Montana",McCone County,Montana,1451,79022,443,86096,1057,2.864231564,775
0500000US30057,"Madison County, Montana",Madison County,Montana,7435,61226,1545,80200,1528,2.985877606,441
0500000US30059,"Meagher County, Montana",Meagher County,Montana,1650,55753,2091,81138,1449,3.064242424,295
0500000US30061,"Mineral County, Montana",Mineral County,Montana,3685,56098,2052,72931,2126,2.810583446,977
0500000US30063,"Missoula County, Montana",Missoula County,Montana,96808,66840,1054,92834,714,3.23686059,119
0500000US30065,"Musselshell County, Montana",Musselshell County,Montana,4003,54875,2173,73212,2108,2.669497877,1643
0500000US30067,"Park County, Montana",Park County,Montana,14443,67602,1002,94904,626,3.122412241,217
0500000US30069,"Petroleum County, Montana",Petroleum County,Montana,344,57981,1871,69949,2379,2.822674419,927
0500000US30071,"Phillips County, Montana",Phillips County,Montana,3239,61250,1539,75183,1942,2.724915097,1367
0500000US30073,"Pondera County, Montana",Pondera County,Montana,4587,59861,1669,79051,1619,2.6705908,1637
0500000US30075,"Powder River County, Montana",Powder River County,Montana,1474,60313,1623,89103,893,2.839213026,871
0500000US30077,"Powell County, Montana",Powell County,Montana,5974,60994,1569,79002,1624,2.601606964,2010
0500000US30079,"Prairie County, Montana",Prairie County,Montana,993,44107,2875,69469,2410,2.70694864,1460
0500000US30081,"Ravalli County, Montana",Ravalli County,Montana,36455,67424,1016,89504,863,2.911095872,632
0500000US30083,"Richland County, Montana",Richland County,Montana,8475,67515,1008,85016,1137,2.658053097,1698
0500000US30085,"Roosevelt County, Montana",Roosevelt County,Montana,7184,51038,2474,61485,2842,2.68903118,1552
0500000US30087,"Rosebud County, Montana",Rosebud County,Montana,5895,57656,1898,71825,2226,2.658524173,1696
0500000US30089,"Sanders County, Montana",Sanders County,Montana,10402,47110,2715,64828,2690,2.593443569,2049
0500000US30091,"Sheridan County, Montana",Sheridan County,Montana,2895,67457,1012,103394,383,2.767530225,1166
0500000US30093,"Silver Bow County, Montana",Silver Bow County,Montana,28162,56297,2035,79287,1597,2.840671827,863
0500000US30095,"Stillwater County, Montana",Stillwater County,Montana,7122,78380,456,103635,380,2.848638023,834
0500000US30097,"Sweet Grass County, Montana",Sweet Grass County,Montana,2952,64872,1221,86457,1037,2.822154472,930
0500000US30099,"Teton County, Montana",Teton County,Montana,4693,65224,1189,77498,1741,2.766460686,1171
0500000US30101,"Toole County, Montana",Toole County,Montana,3982,54040,2237,74475,2000,2.633350075,1838
0500000US30103,"Treasure County, Montana",Treasure County,Montana,562,70096,833,77659,1724,2.896797153,671
0500000US30105,"Valley County, Montana",Valley County,Montana,5842,59725,1686,76011,1870,2.7413557,1282
0500000US30107,"Wheatland County, Montana",Wheatland County,Montana,1629,48272,2643,63128,2772,2.680785758,1586
0500000US30109,"Wibaux County, Montana",Wibaux County,Montana,820,58750,1785,74288,2016,2.697560976,1514
0500000US30111,"Yellowstone County, Montana",Yellowstone County,Montana,127221,72300,696,98192,520,2.992516959,430
0500000US31001,"Adams County, Nebraska",Adams County,Nebraska,23565,61502,1512,83765,1225,2.917674517,613
0500000US31003,"Antelope County, Nebraska",Antelope County,Nebraska,4772,61924,1475,75806,1892,2.776404023,1132
0500000US31005,"Arthur County, Nebraska",Arthur County,Nebraska,331,66667,1073,87199,1006,3.069486405,289
0500000US31007,"Banner County, Nebraska",Banner County,Nebraska,531,62375,1428,97729,537,3.050847458,313
0500000US31009,"Blaine County, Nebraska",Blaine County,Nebraska,327,52083,2397,77028,1774,2.672782875,1618
0500000US31011,"Boone County, Nebraska",Boone County,Nebraska,4120,66800,1058,89171,889,2.73592233,1308
0500000US31013,"Box Butte County, Nebraska",Box Butte County,Nebraska,8054,67893,984,73321,2093,2.684380432,1573
0500000US31015,"Boyd County, Nebraska",Boyd County,Nebraska,1443,57120,1964,75221,1938,2.722799723,1376
0500000US31017,"Brown County, Nebraska",Brown County,Nebraska,2176,44267,2872,68043,2507,2.786305147,1084
0500000US31019,"Buffalo County, Nebraska",Buffalo County,Nebraska,38670,70093,834,89555,858,2.990923196,435
0500000US31021,"Burt County, Nebraska",Burt County,Nebraska,5178,54950,2165,77527,1737,2.730784087,1340
0500000US31023,"Butler County, Nebraska",Butler County,Nebraska,6406,75690,552,93344,690,2.749609741,1243
0500000US31025,"Cass County, Nebraska",Cass County,Nebraska,20507,87673,241,105126,348,2.987906568,438
0500000US31027,"Cedar County, Nebraska",Cedar County,Nebraska,6228,72035,700,87555,990,2.787251124,1079
0500000US31029,"Chase County, Nebraska",Chase County,Nebraska,2813,57313,1943,84799,1155,2.792392464,1055
0500000US31031,"Cherry County, Nebraska",Cherry County,Nebraska,4155,62373,1429,78414,1675,2.899879663,664
0500000US31033,"Cheyenne County, Nebraska",Cheyenne County,Nebraska,7331,54038,2238,67086,2571,2.801118538,1017
0500000US31035,"Clay County, Nebraska",Clay County,Nebraska,4573,73933,620,89510,862,2.766017931,1176
0500000US31037,"Colfax County, Nebraska",Colfax County,Nebraska,7381,71205,754,84258,1189,2.314862485,3075
0500000US31039,"Cuming County, Nebraska",Cuming County,Nebraska,6792,68917,905,83313,1263,2.770612485,1153
0500000US31041,"Custer County, Nebraska",Custer County,Nebraska,8030,62288,1441,82921,1299,2.853798257,817
0500000US31043,"Dakota County, Nebraska",Dakota County,Nebraska,15106,66112,1129,85101,1125,2.403084867,2869
0500000US31045,"Dawes County, Nebraska",Dawes County,Nebraska,6790,53760,2256,63774,2737,3.121060383,221
0500000US31047,"Dawson County, Nebraska",Dawson County,Nebraska,17479,67462,1011,83671,1236,2.455346416,2678
0500000US31049,"Deuel County, Nebraska",Deuel County,Nebraska,1547,58875,1774,85270,1120,2.787330317,1078
0500000US31051,"Dixon County, Nebraska",Dixon County,Nebraska,4187,60568,1605,90696,807,2.60616193,1988
0500000US31053,"Dodge County, Nebraska",Dodge County,Nebraska,28069,66793,1061,81631,1397,2.699383662,1498
0500000US31055,"Douglas County, Nebraska",Douglas County,Nebraska,434910,76083,535,106413,328,3.111862224,228
0500000US31057,"Dundy County, Nebraska",Dundy County,Nebraska,1395,58977,1764,82194,1349,2.956272401,506
0500000US31059,"Fillmore County, Nebraska",Fillmore County,Nebraska,4500,72335,694,100003,462,2.815555556,956
0500000US31061,"Franklin County, Nebraska",Franklin County,Nebraska,2341,55625,2101,79497,1579,2.7646305,1185
0500000US31063,"Frontier County, Nebraska",Frontier County,Nebraska,1982,62928,1384,69200,2426,2.840060545,865
0500000US31065,"Furnas County, Nebraska",Furnas County,Nebraska,3611,58895,1772,73955,2045,2.73663805,1304
0500000US31067,"Gage County, Nebraska",Gage County,Nebraska,16762,60035,1646,75952,1878,2.68881995,1556
0500000US31069,"Garden County, Nebraska",Garden County,Nebraska,1364,47139,2713,62115,2817,2.814516129,958
0500000US31071,"Garfield County, Nebraska",Garfield County,Nebraska,1449,64957,1214,74361,2010,3.027605245,352
0500000US31073,"Gosper County, Nebraska",Gosper County,Nebraska,1523,76583,522,87544,993,2.915298752,619
0500000US31075,"Grant County, Nebraska",Grant County,Nebraska,505,65139,1200,77748,1718,2.869306931,757
0500000US31077,"Greeley County, Nebraska",Greeley County,Nebraska,1693,52813,2335,68001,2508,2.648552865,1749
0500000US31079,"Hall County, Nebraska",Hall County,Nebraska,45521,63553,1328,82737,1308,2.624766591,1888
0500000US31081,"Hamilton County, Nebraska",Hamilton County,Nebraska,7102,73254,649,89045,898,2.921712194,600
0500000US31083,"Harlan County, Nebraska",Harlan County,Nebraska,2382,64583,1244,91064,795,2.794710327,1037
0500000US31085,"Hayes County, Nebraska",Hayes County,Nebraska,716,59405,1723,77279,1754,2.703910615,1477
0500000US31087,"Hitchcock County, Nebraska",Hitchcock County,Nebraska,1985,49456,2574,69763,2394,2.761209068,1197
0500000US31089,"Holt County, Nebraska",Holt County,Nebraska,7588,66325,1104,86234,1051,2.874143384,742
0500000US31091,"Hooker County, Nebraska",Hooker County,Nebraska,515,43333,2907,61776,2834,2.846601942,841
0500000US31093,"Howard County, Nebraska",Howard County,Nebraska,4913,70766,777,82304,1341,2.763891716,1189
0500000US31095,"Jefferson County, Nebraska",Jefferson County,Nebraska,5604,54494,2201,69943,2381,2.702533904,1481
0500000US31097,"Johnson County, Nebraska",Johnson County,Nebraska,4289,64352,1261,77657,1726,2.57356027,2136
0500000US31099,"Kearney County, Nebraska",Kearney County,Nebraska,4936,74276,609,91602,771,2.923014587,596
0500000US31101,"Keith County, Nebraska",Keith County,Nebraska,6618,59511,1709,76018,1867,2.739951647,1287
0500000US31103,"Keya Paha County, Nebraska",Keya Paha County,Nebraska,713,63977,1300,91291,785,2.854137447,815
0500000US31105,"Kimball County, Nebraska",Kimball County,Nebraska,2739,53151,2304,69943,2382,2.453815261,2686
0500000US31107,"Knox County, Nebraska",Knox County,Nebraska,6380,61250,1540,75276,1934,2.69137931,1540
0500000US31109,"Lancaster County, Nebraska",Lancaster County,Nebraska,249550,70387,803,94655,640,3.137186936,201
0500000US31111,"Lincoln County, Nebraska",Lincoln County,Nebraska,26512,63019,1372,77955,1704,2.783267954,1100
0500000US31113,"Logan County, Nebraska",Logan County,Nebraska,597,69250,888,98871,494,2.91959799,609
0500000US31115,"Loup County, Nebraska",Loup County,Nebraska,488,50000,2543,58696,2950,2.870901639,746
0500000US31117,"McPherson County, Nebraska",McPherson County,Nebraska,370,58250,1843,74665,1986,2.786486486,1081
0500000US31119,"Madison County, Nebraska",Madison County,Nebraska,26557,61139,1555,84318,1183,2.820047445,937
0500000US31121,"Merrick County, Nebraska",Merrick County,Nebraska,5990,57873,1882,73169,2112,2.697662771,1512
0500000US31123,"Morrill County, Nebraska",Morrill County,Nebraska,3507,57325,1941,72490,2164,2.651268891,1729
0500000US31125,"Nance County, Nebraska",Nance County,Nebraska,2603,60054,1643,82284,1343,2.772185939,1148
0500000US31127,"Nemaha County, Nebraska",Nemaha County,Nebraska,5481,57196,1955,83814,1221,2.857507754,798
0500000US31129,"Nuckolls County, Nebraska",Nuckolls County,Nebraska,3287,66000,1138,90147,828,2.827198053,913
0500000US31131,"Otoe County, Nebraska",Otoe County,Nebraska,12146,73031,663,88508,931,2.852379384,818
0500000US31133,"Pawnee County, Nebraska",Pawnee County,Nebraska,1950,55833,2086,67189,2565,2.565128205,2178
0500000US31135,"Perkins County, Nebraska",Perkins County,Nebraska,2153,61786,1489,80784,1481,2.785415699,1093
0500000US31137,"Phelps County, Nebraska",Phelps County,Nebraska,6820,65114,1202,89530,861,2.831524927,893
0500000US31139,"Pierce County, Nebraska",Pierce County,Nebraska,5458,65603,1161,81865,1375,2.806705753,997
0500000US31141,"Platte County, Nebraska",Platte County,Nebraska,25288,69943,844,89718,846,2.780844669,1110
0500000US31143,"Polk County, Nebraska",Polk County,Nebraska,4007,67695,997,85423,1108,2.679061642,1591
0500000US31145,"Red Willow County, Nebraska",Red Willow County,Nebraska,8322,58344,1825,79828,1549,2.780341264,1114
0500000US31147,"Richardson County, Nebraska",Richardson County,Nebraska,6192,50321,2524,69224,2424,2.628391473,1859
0500000US31149,"Rock County, Nebraska",Rock County,Nebraska,1018,57566,1911,79736,1558,2.861493124,784
0500000US31151,"Saline County, Nebraska",Saline County,Nebraska,10591,71104,757,87415,999,2.604947597,1992
0500000US31153,"Sarpy County, Nebraska",Sarpy County,Nebraska,140039,95911,147,116470,216,3.188054756,155
0500000US31155,"Saunders County, Nebraska",Saunders County,Nebraska,16913,84474,283,103516,382,2.955951044,507
0500000US31157,"Scotts Bluff County, Nebraska",Scotts Bluff County,Nebraska,27180,60137,1636,76466,1826,2.794002943,1045
0500000US31159,"Seward County, Nebraska",Seward County,Nebraska,13522,79677,415,94976,621,2.948454371,521
0500000US31161,"Sheridan County, Nebraska",Sheridan County,Nebraska,3991,53609,2272,73631,2070,2.695565021,1524
0500000US31163,"Sherman County, Nebraska",Sherman County,Nebraska,2353,60194,1635,68660,2460,2.670208245,1640
0500000US31165,"Sioux County, Nebraska",Sioux County,Nebraska,895,50833,2489,66968,2579,2.812290503,968
0500000US31167,"Stanton County, Nebraska",Stanton County,Nebraska,4420,76035,539,93643,674,2.781221719,1108
0500000US31169,"Thayer County, Nebraska",Thayer County,Nebraska,3844,60305,1626,76798,1800,2.815296566,957
0500000US31171,"Thomas County, Nebraska",Thomas County,Nebraska,505,70069,836,82720,1310,2.908910891,640
0500000US31173,"Thurston County, Nebraska",Thurston County,Nebraska,4343,63459,1333,77536,1736,2.645866912,1762
0500000US31175,"Valley County, Nebraska",Valley County,Nebraska,3157,62321,1439,80829,1473,2.837187203,875
0500000US31177,"Washington County, Nebraska",Washington County,Nebraska,15879,89671,218,109024,298,3.035140752,337
0500000US31179,"Wayne County, Nebraska",Wayne County,Nebraska,7823,64951,1215,76450,1829,2.979930973,452
0500000US31181,"Webster County, Nebraska",Webster County,Nebraska,2632,62571,1411,81902,1372,2.820288754,935
0500000US31183,"Wheeler County, Nebraska",Wheeler County,Nebraska,629,59167,1743,77295,1752,2.941176471,546
0500000US31185,"York County, Nebraska",York County,Nebraska,10895,72914,668,97837,533,2.912528683,627
0500000US32001,"Churchill County, Nevada",Churchill County,Nevada,19763,69922,845,88441,937,2.670849567,1635
0500000US32003,"Clark County, Nevada",Clark County,Nevada,1751181,69911,846,95925,587,2.75430638,1225
0500000US32005,"Douglas County, Nevada",Douglas County,Nevada,41800,84262,287,114346,239,2.998421053,412
0500000US32007,"Elko County, Nevada",Elko County,Nevada,39453,87755,239,103071,399,2.63541429,1826
0500000US32009,"Esmeralda County, Nevada",Esmeralda County,Nevada,884,40694,3000,61434,2846,2.671945701,1626
0500000US32011,"Eureka County, Nevada",Eureka County,Nevada,1200,73929,621,88816,917,2.635833333,1822
0500000US32013,"Humboldt County, Nevada",Humboldt County,Nevada,12711,75574,557,92454,731,2.591692235,2055
0500000US32015,"Lander County, Nevada",Lander County,Nevada,4222,92388,186,102279,413,2.602794884,2006
0500000US32017,"Lincoln County, Nevada",Lincoln County,Nevada,3513,67412,1017,81163,1445,2.491317962,2518
0500000US32019,"Lyon County, Nevada",Lyon County,Nevada,46988,70026,839,88275,945,2.59427939,2044
0500000US32021,"Mineral County, Nevada",Mineral County,Nevada,3663,46625,2756,61148,2854,2.503958504,2469
0500000US32023,"Nye County, Nevada",Nye County,Nevada,43089,53602,2273,71428,2260,2.522824851,2378
0500000US32027,"Pershing County, Nevada",Pershing County,Nevada,5474,66304,1108,77979,1702,2.386554622,2920
0500000US32029,"Storey County, Nevada",Storey County,Nevada,3431,86932,249,103654,379,2.983969688,445
0500000US32031,"Washoe County, Nevada",Washoe County,Nevada,383969,81531,368,111026,278,2.935442705,567
0500000US32033,"White Pine County, Nevada",White Pine County,Nevada,7198,71297,748,81630,1398,2.490136149,2529
0500000US32510,"Carson City, Nevada",Carson City,Nevada,46586,67465,1010,91960,753,2.791439488,1059
0500000US33001,"Belknap County, New Hampshire",Belknap County,New Hampshire,52444,80719,380,103369,385,2.973953169,465
0500000US33003,"Carroll County, New Hampshire",Carroll County,New Hampshire,42969,77049,505,106618,326,3.104354302,237
0500000US33005,"Cheshire County, New Hampshire",Cheshire County,New Hampshire,62915,76551,524,97508,547,2.976587459,460
0500000US33007,"Coos County, New Hampshire",Coos County,New Hampshire,26523,55247,2137,73318,2095,2.65705237,1704
